80640 12 0.6 100
12732 -16.454546 -13.181818 -4.727273 -44.454544
12733 -21.454546 -26.727272 36.636364 35.000000
12734 -41.090908 -6.090909 39.545456 -46.090908
12735 42.181820 48.636364 -34.545456 44.909092
12736 1.090909 35.545456 18.090910 16.727272
12737 27.545454 -8.454545 47.272728 3.818182
12738 -1.545455 16.000000 3.272727 7.454545
12739 28.272728 49.090908 7.636364 -38.181820
12740 -0.272727 -33.272728 -18.727272 28.272728
12741 -9.909091 -32.090908 27.090910 12.818182
12742 11.909091 30.454546 30.545454 4.090909
12743 29.090910 -40.181820 12.818182 -19.818182
12744 -40.727272 -19.090910 47.000000 36.818180
12745 36.272728 -41.909092 4.454545 -15.181818
12746 24.090910 -42.272728 42.272728 2.363636
12747 -43.181820 13.727273 28.090910 20.363636
12748 30.545454 -26.818182 -1.363636 -15.545455
12749 -8.909091 -24.272728 47.272728 -33.181820
12750 -43.818180 41.636364 34.727272 35.272728
12751 -48.545456 -2.454545 -20.636364 -39.272728
12752 42.363636 -23.636364 -38.545456 28.636364
12753 -1.727273 15.909091 -36.545456 -27.545454
12754 37.545456 -30.363636 38.636364 -41.818180
12755 33.363636 30.545454 28.636364 13.909091
12756 -46.272728 -22.727272 48.363636 8.727273
12757 3.090909 -40.545456 39.363636 23.090910
12758 -35.090908 24.181818 22.272728 -33.545456
12759 -14.454545 -48.363636 -9.000000 -22.090910
12760 -8.181818 2.454545 -29.545454 40.090908
12761 -17.727272 -2.272727 -23.636364 -30.181818
12762 17.363636 -34.909092 -22.000000 0.818182
12763 45.636364 -43.363636 -21.454546 -36.727272
12764 -2.181818 -9.181818 22.000000 -35.272728
12765 14.090909 25.181818 37.818180 29.090910
12766 -0.636364 23.909090 45.545456 48.818180
12767 39.363636 0.363636 -9.454545 -5.000000
12768 -47.090908 11.000000 -14.818182 -1.000000
12769 -27.363636 25.363636 18.818182 40.000000
12770 -45.727272 -39.363636 4.636364 -50.000000
12771 -18.818182 47.090908 -22.909090 29.000000
12772 -12.090909 -37.090908 43.727272 -48.000000
12773 38.090908 45.363636 44.909092 1.363636
12774 33.181820 40.454544 0.181818 22.545454
12775 4.727273 40.727272 -18.545454 21.454546
12776 15.636364 16.636364 -29.545454 38.272728
12777 5.818182 -46.909092 42.090908 10.181818
12778 -36.272728 10.636364 24.000000 8.727273
12779 7.727273 -48.909092 -12.272727 -40.545456
12780 -36.000000 -4.727273 -38.545456 -34.090908
12781 4.545455 -29.727272 17.272728 -12.272727
12782 -25.454546 -32.545456 -25.909090 29.272728
12783 -27.909090 5.545455 0.727273 37.727272
12784 -14.000000 21.181818 39.818180 41.909092
12785 24.272728 45.727272 15.909091 -48.090908
12786 20.181818 -10.090909 24.454546 -8.272727
12787 -9.000000 -23.909090 1.181818 18.818182
12788 21.363636 26.545454 34.727272 -10.272727
12789 46.818180 15.909091 41.272728 -28.636364
12790 33.363636 -34.545456 -49.272728 -44.545456
12791 34.818180 1.454545 -43.000000 -15.272727
12792 -13.454545 -39.363636 -9.545455 -39.181820
12793 -29.727272 -43.636364 -23.454546 40.454544
12794 -3.727273 -48.909092 -17.727272 -48.909092
12795 -22.818182 47.272728 33.727272 -37.636364
12796 23.818182 32.272728 2.181818 20.636364
12797 -1.818182 7.272727 42.090908 -4.545455
12798 36.545456 -43.363636 0.909091 21.454546
12799 8.090909 21.818182 -43.818180 44.636364
12800 46.272728 10.454545 -30.636364 -33.454544
12801 16.818182 9.727273 -29.090910 -23.090910
12802 10.818182 17.000000 -22.000000 -48.181820
12803 14.272727 -24.454546 -21.909090 2.000000
12804 -42.181820 44.090908 -27.363636 19.909090
12805 1.363636 -21.454546 -34.636364 -12.000000
12806 -1.000000 30.090910 -26.727272 -42.818180
12807 1.909091 -6.727273 -34.363636 12.090909
12808 -46.272728 -1.181818 42.454544 20.545454
12809 -41.363636 -36.636364 47.454544 33.272728
12810 44.181820 -10.727273 35.181820 22.363636
12811 14.818182 -22.909090 -25.636364 36.454544
12812 -28.818182 10.818182 6.363636 22.545454
12813 -46.727272 21.727272 -25.636364 2.272727
12814 1.909091 -2.363636 23.272728 -32.363636
12815 40.909092 39.000000 29.727272 -41.545456
12816 -12.181818 22.272728 29.000000 10.272727
12817 49.454544 40.272728 -6.363636 -42.454544
12818 -20.454546 -7.363636 29.909090 -41.818180
12819 19.727272 -31.909090 44.727272 -45.272728
12820 42.727272 14.909091 27.272728 46.000000
12821 -13.272727 -34.454544 12.181818 -47.545456
12822 27.000000 -14.545455 -29.909090 18.000000
12823 -25.545454 49.909092 40.272728 26.181818
12824 36.000000 33.181820 0.272727 35.454544
12825 23.454546 43.909092 43.000000 -33.090908
12826 0.363636 36.727272 -11.090909 -16.090910
12827 -31.363636 -2.545455 -11.363636 -38.545456
12828 -37.545456 -20.181818 -42.545456 -0.818182
12829 -4.636364 19.636364 1.636364 -13.818182
12830 -31.000000 21.727272 -32.000000 7.272727
12831 35.454544 -41.636364 -2.727273 21.454546
12832 41.545456 47.636364 20.818182 28.818182
12833 -44.636364 27.636364 45.727272 5.818182
12834 14.454545 -15.272727 -46.454544 33.090908
12835 32.181820 -7.727273 -41.636364 -41.545456
12836 35.909092 -20.272728 7.636364 -4.909091
12837 -36.818180 -26.909090 31.272728 -17.818182
12838 -41.272728 49.363636 39.545456 -42.000000
12839 -42.272728 -13.181818 29.545454 -36.909092
12840 -15.545455 14.181818 41.909092 3.727273
12841 -8.181818 37.727272 -40.454544 -29.909090
12842 -13.727273 -23.090910 -46.727272 -17.727272
12843 33.000000 -24.545454 -9.181818 18.909090
12844 5.181818 -37.727272 -22.181818 18.454546
12845 -14.545455 -40.818180 -35.545456 8.000000
12846 -27.636364 -46.000000 16.000000 -6.090909
12847 4.727273 9.363636 7.000000 39.181820
12848 -26.454546 -1.090909 -7.090909 15.454545
12849 0.454545 16.272728 35.545456 -49.454544
12850 -42.909092 -47.363636 -17.090910 40.090908
12851 -21.818182 37.545456 22.909090 47.181820
12852 49.818180 -49.272728 15.636364 -0.909091
12853 -26.272728 30.181818 -29.090910 9.909091
12854 48.000000 37.000000 -46.181820 2.727273
12855 10.181818 10.818182 5.818182 33.818180
12856 -26.363636 -37.454544 13.090909 24.090910
12857 42.727272 -1.363636 24.727272 49.818180
12858 15.181818 -28.545454 39.909092 -42.818180
12859 -41.000000 26.636364 -45.636364 -27.363636
12860 27.454546 33.909092 35.636364 -35.000000
12861 27.909090 -43.454544 25.000000 25.909090
12862 -42.636364 28.818182 -7.454545 17.636364
12863 3.545455 48.363636 15.272727 27.181818
12864 -25.272728 -21.636364 15.090909 -32.545456
12865 27.000000 -10.181818 -32.727272 6.000000
12866 25.090910 -28.909090 13.181818 34.090908
12867 47.727272 17.636364 -29.363636 39.000000
12868 1.545455 -29.909090 -32.090908 -20.545454
12869 -9.545455 42.909092 -30.818182 -2.090909
12870 35.545456 25.545454 -20.636364 2.909091
12871 23.909090 44.636364 -19.909090 -37.454544
12872 -27.000000 -40.909092 -20.000000 -36.181820
12873 -1.090909 11.181818 19.909090 -12.090909
12874 32.272728 -16.909090 -14.181818 43.818180
12875 -35.454544 6.454545 46.727272 16.090910
12876 26.545454 -35.363636 -40.636364 -19.090910
12877 -28.636364 -7.545455 28.818182 -43.090908
12878 -32.000000 -28.000000 9.909091 -44.181820
12879 -19.545454 -46.181820 -31.636364 3.454545
12880 -37.090908 12.181818 31.090910 25.727272
12881 -26.636364 14.818182 -36.363636 -30.545454
12882 48.000000 -0.545455 -36.636364 -37.454544
12883 -30.181818 -39.909092 42.545456 -39.818180
12884 -11.454545 -34.272728 -8.909091 9.909091
12885 22.000000 -16.272728 30.636364 40.090908
12886 5.727273 4.363636 -40.272728 36.181820
12887 8.272727 -8.090909 3.454545 35.000000
12888 -45.909092 -15.363636 10.727273 -22.454546
12889 49.454544 38.181820 -3.000000 -38.727272
12890 -12.272727 24.181818 -12.272727 21.363636
12891 48.090908 -5.909091 31.545454 -13.363636
12892 9.818182 -27.272728 -39.636364 -4.272727
12893 20.272728 41.090908 -0.363636 -23.909090
12894 -4.545455 9.363636 -23.909090 -32.454544
12895 -48.727272 29.636364 -47.363636 -44.636364
12896 -21.909090 13.363636 -3.272727 -22.454546
12897 15.454545 43.818180 2.727273 -33.000000
12898 31.818182 40.454544 38.363636 30.000000
12899 -15.454545 33.727272 -33.363636 -41.818180
12900 -29.727272 -22.909090 3.909091 40.636364
12901 -18.000000 -46.454544 -19.454546 27.454546
12902 26.727272 6.636364 45.090908 41.818180
12903 -13.727273 -38.454544 -38.909092 14.363636
12904 24.909090 7.818182 -44.181820 4.181818
12905 15.454545 8.545455 21.181818 -2.636364
12906 12.818182 23.363636 -22.636364 -38.818180
12907 7.181818 7.818182 -16.818182 27.454546
12908 48.727272 -49.000000 18.090910 -19.272728
12909 -31.636364 48.636364 -27.909090 45.181820
12910 19.181818 -19.000000 37.000000 -44.545456
12911 -7.454545 48.090908 33.727272 -18.727272
12912 19.818182 -46.636364 35.545456 -14.727273
12913 25.727272 20.545454 46.454544 -11.454545
12914 -6.000000 -12.363636 13.545455 -48.818180
12915 -40.636364 46.727272 28.636364 -41.909092
12916 47.727272 10.636364 2.727273 -20.000000
12917 23.090910 38.636364 -24.818182 -7.727273
12918 -30.363636 -24.000000 11.636364 26.000000
12919 -12.000000 9.181818 -42.727272 -28.363636
12920 12.545455 -43.363636 20.727272 -11.727273
12921 27.272728 17.272728 26.818182 -28.727272
12922 -31.272728 4.181818 -27.545454 -21.909090
12923 0.909091 -35.090908 0.090909 12.545455
12924 39.363636 -33.363636 42.545456 26.363636
12925 -44.727272 -18.454546 -17.545454 -11.272727
12926 21.363636 -42.090908 -35.272728 -40.636364
12927 17.090910 -14.181818 -19.000000 -20.363636
12928 -7.454545 -48.181820 17.909090 -16.363636
12929 32.909092 8.545455 4.909091 -48.363636
12930 -37.272728 41.181820 -6.363636 27.545454
12931 -30.090910 43.727272 3.909091 -26.818182
12932 -39.636364 -3.545455 49.545456 -20.545454
12933 41.818180 -4.181818 18.181818 13.181818
12934 3.818182 46.727272 36.454544 -29.090910
12935 -3.636364 -18.727272 0.636364 -47.272728
12936 -16.909090 -17.636364 -13.636364 -20.181818
12937 -45.181820 -44.909092 -18.454546 -32.454544
12938 46.272728 25.181818 -41.090908 -19.909090
12939 32.727272 12.818182 3.272727 -43.090908
12940 -26.909090 16.636364 -13.636364 -35.090908
12941 -37.545456 -31.636364 42.000000 30.090910
12942 -21.090910 28.454546 -48.909092 25.272728
12943 -26.454546 15.545455 28.090910 6.727273
12944 -38.272728 -35.545456 -49.636364 -33.454544
12945 -30.363636 -18.090910 -2.000000 -20.272728
12946 -29.090910 6.909091 23.636364 -32.545456
12947 -16.363636 -23.090910 -25.636364 6.727273
12948 -42.636364 10.727273 35.545456 -16.272728
12949 29.090910 41.363636 -36.181820 -42.000000
12950 33.636364 -21.272728 47.181820 -42.818180
12951 -41.909092 25.272728 27.727272 -30.090910
12952 -46.454544 28.181818 0.272727 -13.000000
12953 -26.090910 48.272728 16.818182 8.727273
12954 19.090910 -9.545455 26.181818 -47.272728
12955 31.272728 -49.363636 23.272728 -47.545456
12956 25.181818 22.636364 -13.818182 4.363636
12957 14.000000 13.909091 26.181818 -2.363636
12958 42.636364 37.181820 18.727272 -35.363636
12959 12.454545 -3.545455 -15.454545 29.909090
12960 -25.363636 48.636364 -33.090908 -1.363636
12961 47.000000 47.545456 -42.636364 29.909090
12962 1.909091 33.545456 46.454544 -3.000000
12963 48.000000 33.545456 -0.545455 23.272728
12964 6.272727 35.727272 -8.545455 -15.909091
12965 13.454545 -18.545454 45.636364 6.090909
12966 -31.272728 14.363636 34.545456 45.000000
12967 -39.181820 -30.909090 24.909090 -0.636364
12968 -32.181820 -44.272728 48.000000 -21.363636
12969 -46.727272 -30.818182 -27.636364 5.181818
12970 -33.454544 -31.181818 -47.818180 -21.545454
12971 -47.636364 15.545455 -48.272728 22.454546
12972 1.272727 -6.818182 -43.363636 -21.454546
12973 38.454544 -33.909092 48.454544 -29.000000
12974 30.454546 33.090908 -33.909092 -44.909092
12975 -47.818180 -45.181820 4.454545 -16.181818
12976 -39.454544 16.272728 26.272728 -36.090908
12977 49.272728 48.636364 32.909092 -20.272728
12978 -18.727272 49.000000 8.181818 -16.272728
12979 14.545455 9.909091 -43.818180 -20.363636
12980 -33.090908 -23.363636 8.181818 -44.636364
12981 -7.272727 6.636364 -23.545454 -13.000000
12982 -10.272727 6.363636 -7.818182 5.818182
12983 11.181818 -39.545456 -46.545456 21.818182
12984 40.636364 29.818182 49.545456 39.909092
12985 42.272728 46.272728 -16.545454 -26.363636
12986 45.272728 41.636364 7.363636 9.818182
12987 1.545455 27.363636 39.454544 32.272728
12988 -32.090908 11.454545 -48.454544 24.454546
12989 -31.818182 -8.181818 -38.454544 21.727272
12990 48.181820 17.545454 -22.454546 23.181818
12991 41.818180 -18.909090 -5.000000 32.454544
12992 -25.272728 8.363636 36.272728 -33.000000
12993 4.727273 -30.272728 -9.363636 0.000000
12994 -38.545456 -38.181820 -26.272728 26.818182
12995 39.272728 -23.000000 9.181818 -29.000000
12996 38.545456 10.727273 45.454544 -43.272728
12997 -47.454544 -43.000000 42.272728 -35.454544
12998 38.363636 -30.090910 37.727272 30.272728
12999 14.818182 -3.363636 12.727273 39.545456
13000 -45.000000 12.818182 -43.454544 23.545454
13001 46.454544 11.090909 -12.545455 -28.272728
13002 22.909090 11.181818 48.545456 26.000000
13003 38.181820 21.545454 47.000000 26.727272
13004 -17.727272 42.545456 47.272728 -1.363636
13005 -36.636364 39.636364 13.181818 -48.181820
13006 -26.636364 14.818182 32.090908 38.181820
13007 -38.545456 8.636364 27.727272 -19.727272
13008 -14.636364 48.090908 -46.090908 -18.181818
13009 9.181818 -8.636364 3.545455 -17.818182
13010 -47.454544 15.909091 -28.000000 -45.454544
13011 -12.454545 -30.909090 31.363636 33.636364
13012 -24.545454 42.454544 -17.636364 -11.181818
13013 45.909092 -40.636364 -9.363636 -30.727272
13014 24.181818 -13.454545 -42.545456 35.636364
13015 45.272728 49.000000 -34.000000 -5.545455
13016 -39.000000 -16.272728 26.272728 20.181818
13017 25.090910 -6.363636 -33.818180 41.454544
13018 -40.454544 -11.727273 46.000000 10.909091
13019 21.181818 41.181820 -5.363636 46.636364
13020 33.727272 40.818180 -0.727273 29.636364
13021 -49.818180 -46.181820 -37.181820 38.272728
13022 -9.636364 -29.727272 37.727272 -0.545455
13023 -16.818182 -46.272728 43.909092 -5.818182
13024 1.272727 34.000000 -21.818182 -23.636364
13025 -22.363636 -5.545455 -32.181820 1.090909
13026 46.545456 -22.272728 -38.000000 17.727272
13027 -31.090910 6.636364 14.363636 -47.363636
13028 -2.545455 -36.363636 46.181820 11.545455
13029 -32.545456 -41.000000 -0.181818 21.727272
13030 -6.909091 -12.454545 -28.818182 40.090908
13031 5.181818 -21.000000 -15.727273 -29.727272
13032 -37.000000 26.363636 -3.272727 -9.272727
13033 -29.181818 28.363636 -44.363636 -32.636364
13034 -43.909092 -32.363636 35.090908 -11.090909
13035 24.363636 13.272727 5.363636 -14.363636
13036 40.727272 1.545455 47.181820 -27.909090
13037 24.363636 10.818182 43.818180 -18.636364
13038 -37.727272 -21.181818 -28.545454 31.272728
13039 7.818182 19.636364 -48.454544 20.909090
13040 -4.000000 -1.727273 -24.545454 30.636364
13041 -9.454545 -18.909090 -38.181820 10.454545
13042 12.545455 -39.272728 49.363636 -13.090909
13043 24.000000 4.818182 22.636364 14.727273
13044 -29.818182 33.636364 36.818180 -41.545456
13045 -5.454545 44.454544 -10.181818 20.636364
13046 -26.636364 25.090910 1.909091 31.181818
13047 8.545455 3.454545 15.909091 -31.636364
13048 -34.363636 -44.818180 49.000000 20.000000
13049 0.090909 -39.181820 -19.545454 -37.272728
13050 -28.454546 -20.090910 -0.363636 -40.636364
13051 48.545456 -13.909091 38.000000 -31.272728
13052 -16.363636 38.636364 -22.818182 42.000000
13053 33.181820 30.818182 12.636364 -43.454544
13054 6.000000 -21.636364 -48.454544 -21.636364
13055 31.818182 17.545454 -3.181818 -38.727272
13056 36.545456 -4.181818 31.272728 -13.272727
13057 6.727273 -38.181820 -0.545455 42.090908
13058 5.545455 -37.090908 -48.454544 4.090909
13059 12.909091 39.545456 22.818182 46.545456
13060 28.181818 -36.090908 -47.636364 11.363636
13061 44.727272 15.000000 31.727272 14.545455
13062 43.363636 33.363636 43.000000 39.000000
13063 14.727273 3.636364 -49.636364 1.272727
13064 49.454544 45.454544 38.000000 20.000000
13065 -42.727272 1.272727 12.181818 26.636364
13066 28.090910 13.727273 -19.272728 -9.000000
13067 17.090910 -32.545456 1.363636 -4.727273
13068 -4.818182 3.727273 -29.454546 -10.090909
13069 -17.454546 -47.727272 -31.636364 -24.090910
13070 35.636364 -24.818182 -21.272728 0.363636
13071 28.818182 -7.090909 -48.272728 42.090908
13072 -11.545455 -46.454544 12.181818 9.545455
13073 4.909091 -11.818182 -13.727273 -17.000000
13074 -34.272728 30.818182 37.818180 32.818180
13075 48.272728 -10.818182 -8.090909 -6.545455
13076 -43.272728 12.454545 47.272728 -10.727273
13077 28.636364 -20.545454 29.000000 14.272727
13078 18.454546 -42.272728 -21.454546 11.090909
13079 14.545455 -5.909091 3.181818 -47.000000
13080 11.454545 -34.636364 26.363636 -19.818182
13081 17.363636 -37.363636 27.000000 33.090908
13082 -42.636364 14.818182 29.727272 -44.363636
13083 -32.181820 -28.272728 13.000000 -11.636364
13084 34.181820 24.090910 27.636364 26.636364
13085 -46.454544 6.636364 4.818182 35.818180
13086 28.272728 33.363636 -3.090909 -7.181818
13087 -8.727273 -49.909092 9.636364 -33.454544
13088 -20.636364 -14.000000 -3.181818 46.727272
13089 12.545455 -26.181818 43.727272 19.909090
13090 -47.454544 23.454546 39.363636 -29.636364
13091 45.181820 16.181818 8.818182 43.272728
13092 -9.727273 0.272727 19.909090 7.636364
13093 -29.181818 -11.454545 -6.545455 49.090908
13094 -14.272727 40.363636 5.727273 27.000000
13095 40.545456 -20.818182 43.636364 -16.272728
13096 15.181818 4.272727 -19.545454 -8.454545
13097 28.090910 -12.000000 -24.727272 44.454544
13098 -38.454544 -35.272728 -35.090908 -29.454546
13099 30.909090 37.545456 -22.363636 -14.909091
13100 -12.181818 -38.545456 42.727272 22.454546
13101 0.000000 -13.727273 35.363636 35.818180
13102 -23.363636 -8.909091 12.818182 -19.000000
13103 20.272728 20.272728 14.727273 -0.636364
13104 -11.636364 -40.909092 40.909092 -19.636364
13105 -2.909091 -33.727272 -25.181818 22.454546
13106 -5.181818 -10.272727 43.090908 -10.454545
13107 -8.909091 -15.454545 24.636364 42.818180
13108 -4.000000 17.454546 15.272727 46.090908
13109 -46.272728 0.727273 31.909090 -5.818182
13110 -44.363636 8.545455 39.090908 26.000000
13111 -7.272727 3.818182 -10.818182 31.090910
13112 26.727272 -6.090909 -38.545456 -12.272727
13113 10.181818 -13.636364 -26.000000 -31.181818
13114 39.909092 -19.090910 8.454545 -18.909090
13115 15.545455 -16.909090 -12.272727 -38.454544
13116 -49.454544 -47.000000 -42.363636 -31.909090
13117 17.545454 39.545456 26.181818 23.272728
13118 -1.818182 15.272727 13.090909 -45.272728
13119 -17.090910 -47.727272 35.818180 -26.454546
13120 -3.818182 47.363636 25.090910 -29.727272
13121 -2.454545 49.090908 2.909091 -12.545455
13122 -19.909090 -38.636364 32.363636 -40.545456
13123 8.363636 -29.909090 -29.000000 22.727272
13124 -13.000000 -7.454545 -45.272728 -45.454544
13125 -4.090909 30.909090 27.818182 -42.090908
13126 10.000000 4.727273 -37.363636 -43.272728
13127 20.818182 48.545456 -19.727272 -19.090910
13128 -40.272728 -30.818182 1.181818 7.272727
13129 -31.636364 -32.090908 -41.454544 12.272727
13130 -20.636364 -45.181820 21.727272 37.727272
13131 -11.272727 -43.454544 24.272728 25.727272
13132 12.909091 29.000000 44.181820 -41.090908
13133 9.909091 35.818180 -33.181820 -16.272728
13134 -9.363636 -20.454546 -9.454545 -38.545456
13135 -8.090909 34.636364 -7.636364 1.636364
13136 -46.090908 -42.636364 -27.272728 -27.727272
13137 -24.636364 -4.909091 48.363636 18.545454
13138 -0.090909 33.909092 20.090910 38.727272
13139 40.454544 -5.636364 28.272728 3.454545
13140 -26.545454 22.454546 26.181818 33.363636
13141 22.181818 43.000000 -32.818180 -37.181820
13142 -13.636364 21.545454 -25.727272 42.090908
13143 6.181818 30.545454 7.545455 10.090909
13144 37.909092 30.272728 46.181820 -22.909090
13145 -10.727273 44.545456 45.636364 39.181820
13146 28.454546 15.727273 41.727272 32.818180
13147 -39.818180 33.909092 0.090909 -16.363636
13148 20.181818 -23.727272 -19.181818 -7.636364
13149 -16.909090 11.818182 5.181818 33.363636
13150 -16.636364 43.363636 25.454546 -46.545456
13151 23.909090 -16.909090 13.545455 25.636364
13152 -36.636364 23.636364 -47.181820 16.454546
13153 18.181818 48.454544 19.545454 10.545455
13154 28.090910 25.090910 7.181818 -47.909092
13155 9.000000 -42.727272 -0.454545 -6.909091
13156 -2.636364 30.363636 35.454544 30.454546
13157 6.090909 4.545455 13.818182 -46.727272
13158 -2.090909 -10.636364 -43.272728 -14.363636
13159 22.454546 34.181820 -24.909090 49.636364
13160 7.818182 -22.090910 30.000000 -10.181818
13161 -9.727273 -0.454545 -49.636364 -31.636364
13162 -25.363636 7.545455 -29.545454 47.545456
13163 28.636364 33.818180 -9.363636 -24.000000
13164 14.181818 -23.909090 -29.636364 -15.909091
13165 30.636364 34.181820 -12.545455 -7.636364
13166 -12.636364 8.000000 41.818180 -26.363636
13167 6.000000 -19.181818 -12.818182 -36.181820
13168 8.727273 -32.818180 17.545454 -37.181820
13169 16.727272 17.909090 -5.000000 -44.818180
13170 -10.636364 15.454545 -47.272728 -18.181818
13171 13.090909 -6.636364 7.909091 -22.636364
13172 19.545454 28.272728 25.272728 14.000000
13173 26.272728 -23.454546 -29.727272 -22.454546
13174 48.454544 -24.090910 1.181818 4.454545
13175 6.727273 -47.818180 32.181820 -20.636364
13176 -16.818182 -0.272727 -7.818182 49.909092
13177 -18.545454 37.272728 -31.000000 34.636364
13178 16.545454 -28.272728 -33.454544 -20.272728
13179 15.181818 24.454546 20.909090 -1.454545
13180 16.545454 -3.818182 -23.636364 6.636364
13181 36.636364 10.454545 34.181820 35.090908
13182 36.454544 -0.727273 -10.454545 7.000000
13183 15.272727 -14.454545 36.363636 48.545456
13184 35.272728 -7.545455 -37.727272 -19.363636
13185 -20.272728 -18.727272 -20.909090 -39.909092
13186 3.090909 -4.363636 -10.181818 -17.909090
13187 -16.090910 -25.454546 30.636364 -35.727272
13188 20.818182 -43.000000 21.000000 21.272728
13189 31.363636 19.000000 6.363636 31.636364
13190 -17.909090 45.909092 -11.363636 47.454544
13191 -4.636364 -11.090909 46.000000 -5.545455
13192 31.363636 -27.909090 25.090910 -25.090910
13193 3.454545 -45.727272 -15.000000 -43.454544
13194 13.727273 38.727272 -11.363636 47.727272
13195 -36.727272 -16.909090 -24.181818 47.909092
13196 3.909091 46.818180 19.181818 -14.727273
13197 29.727272 -24.454546 -33.090908 -38.181820
13198 -14.636364 19.454546 -40.727272 30.727272
13199 -41.636364 -30.909090 -11.000000 -46.454544
13200 -8.727273 -35.818180 -21.545454 44.727272
13201 -17.727272 27.272728 -34.909092 46.000000
13202 16.000000 17.545454 -42.454544 43.181820
13203 -49.363636 -16.545454 -45.090908 4.545455
13204 -5.909091 24.181818 -46.272728 -26.181818
13205 -36.454544 -29.363636 -14.272727 12.727273
13206 40.090908 8.818182 7.272727 -37.727272
13207 41.818180 46.363636 -34.181820 -3.090909
13208 -25.636364 8.090909 5.454545 20.454546
13209 -14.545455 20.545454 30.272728 -34.727272
13210 1.909091 37.909092 -27.727272 2.545455
13211 -14.818182 -22.727272 -29.090910 43.090908
13212 -34.727272 -25.363636 -33.000000 -7.363636
13213 9.181818 16.545454 -44.545456 13.090909
13214 -10.818182 26.545454 25.454546 -5.181818
13215 36.727272 -44.909092 41.727272 -38.909092
13216 13.272727 -2.818182 31.545454 48.727272
13217 -18.454546 11.909091 -22.181818 47.272728
13218 13.636364 0.181818 13.636364 48.818180
13219 41.272728 34.636364 -44.272728 -43.454544
13220 -26.909090 -27.272728 13.000000 32.272728
13221 -46.909092 18.454546 9.272727 6.181818
13222 8.909091 -15.272727 -49.000000 -4.363636
13223 3.636364 -43.363636 20.636364 -33.090908
13224 3.818182 2.181818 -20.545454 49.272728
13225 -22.090910 7.363636 -39.636364 41.545456
13226 -28.636364 24.090910 -45.818180 -23.545454
13227 22.545454 -40.000000 -17.000000 45.636364
13228 -3.454545 46.000000 41.818180 13.545455
13229 28.363636 1.090909 -30.272728 1.090909
13230 49.636364 -29.272728 46.727272 3.272727
13231 -22.636364 17.363636 34.090908 45.090908
13232 -16.545454 -36.454544 -41.818180 11.363636
13233 34.727272 -31.454546 16.818182 -30.090910
13234 -43.545456 21.000000 -3.636364 29.000000
13235 44.818180 43.181820 24.727272 -8.545455
13236 -46.909092 30.363636 -45.000000 31.454546
13237 -4.727273 -25.272728 -3.636364 8.727273
13238 9.272727 -6.909091 -38.000000 -49.454544
13239 -25.636364 -40.090908 45.636364 21.636364
13240 -12.636364 -32.363636 -17.000000 -27.909090
13241 0.000000 -36.363636 5.909091 6.545455
13242 34.727272 -47.727272 -14.454545 29.545454
13243 -40.636364 -25.909090 -15.181818 -37.545456
13244 -31.727272 3.636364 43.909092 13.545455
13245 42.181820 -9.727273 -27.727272 1.545455
13246 47.181820 -1.818182 15.909091 -14.636364
13247 21.909090 25.363636 -43.000000 -40.727272
13248 43.000000 3.909091 -18.545454 6.818182
13249 17.545454 -48.818180 -22.818182 16.090910
13250 -46.545456 26.636364 9.545455 -23.363636
13251 -49.272728 -41.818180 -10.909091 -17.090910
13252 11.909091 -3.181818 46.454544 4.090909
13253 -49.090908 -17.363636 -30.545454 -38.000000
13254 44.636364 49.181820 -2.636364 16.545454
13255 24.545454 18.272728 25.909090 31.363636
13256 -14.000000 -28.818182 -11.727273 -46.454544
13257 -27.636364 15.454545 33.545456 -10.363636
13258 5.909091 6.909091 16.363636 20.545454
13259 15.090909 -44.545456 -46.545456 -23.000000
13260 2.363636 -36.272728 45.000000 17.090910
13261 -3.636364 -21.727272 29.090910 4.818182
13262 -22.454546 -23.454546 -28.545454 -34.090908
13263 -41.363636 -38.818180 47.363636 -5.363636
13264 -17.636364 -0.545455 12.000000 4.727273
13265 -21.272728 -4.454545 -41.818180 34.727272
13266 -47.545456 24.545454 5.272727 17.636364
13267 43.909092 8.727273 -41.545456 10.090909
13268 36.272728 -32.727272 -22.818182 -17.272728
13269 -4.363636 -43.636364 -48.636364 37.000000
13270 -3.272727 -27.181818 -47.090908 5.363636
13271 -16.000000 -49.727272 -36.181820 30.181818
13272 13.545455 25.818182 -15.090909 42.363636
13273 -14.727273 -6.818182 27.090910 1.545455
13274 -18.454546 -3.818182 -30.818182 -24.545454
13275 -45.090908 -8.454545 35.545456 41.181820
13276 8.818182 -23.363636 -12.272727 -31.727272
13277 -3.181818 -10.818182 -44.727272 43.545456
13278 25.818182 -41.727272 12.727273 -26.272728
13279 -27.636364 26.545454 -46.090908 36.000000
13280 16.181818 2.727273 28.363636 -48.545456
13281 -40.272728 19.272728 3.090909 5.090909
13282 -34.545456 36.090908 30.636364 -15.818182
13283 -8.545455 30.000000 -10.818182 -49.636364
13284 -29.545454 40.818180 -17.545454 17.272728
13285 -6.181818 -12.181818 10.818182 -30.363636
13286 9.909091 -12.636364 7.181818 46.090908
13287 -22.272728 25.000000 32.090908 44.000000
13288 -8.454545 24.272728 45.454544 15.090909
13289 7.363636 12.363636 -29.818182 22.818182
13290 -1.454545 -35.363636 -29.181818 -46.181820
